video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,Subscriber_Count,Is_Live_Stream,Top_Comments
dmXqsx-3-sc,CAN I COMEBACK IN ESPORTS? - 2 VS 12 IN APARTMENT EPIC WWCD,2023-06-16 4:40:07,UCQfBN7Ut5TiZJAhMo_Rgfyw,Snax Gaming,20,2023-06-16T00:00:00Z,bgmi|snaxgaming|gamer|pubg|pubgmobile|pubgmobileindia|s8ul|8bit|funny|comedy|epicfun,161655,36196,575,https://i.ytimg.com/vi/dmXqsx-3-sc/default.jpg,FALSE,FALSE,1620000,0,"['Watching it live was another level of craziness 😂😂 snax bhai aandho😂😂', 'Every setback is a setup for a comeback.', 'Mamba is actually a good player...❤', ""7:44 that's was insane ❤😮"", 'Watching it live was great Maza aagaya Mamba + Snaxx = 🔥🔥', 'Lucky are those who watched this live epic fun ❤ snax always op ❤', '3:11 best moment thats how we play😭❤️\u200d🔥', 'You can definitely comeback in e sports ❤', ""We don't only need u to play eSports but we want u as a top fragger ❤"", 'Top fragger \nBest teacher\nMost humble \nOne n only Snax bhai ❤']"
dQbC8Sbcd0U,"Adipurush Movie Review | Prabhas, Kriti Sanon| Om Raut | Jai Shri Ram | Telugu Movies | Thyview",2023-06-16 2:59:11,UC-qTldS8DNIGOfIVc0G8t-w,Thyview,24,2023-06-18T00:00:00Z,prabhas|pan India star prabhas|Darling prabhas|Tollywood|Telugu cinema|thyview|thyview baahubali|ssr|uv creations|Saalar|adi purush trailer|adi purush trailer review|adi purush screening|amb theatre|adi purush visuals|VFX|Hanuman|Sri Rama|Sita|ravana|Saif Ali Khan|Prabhas at adi purush screening|adi purush trailer VFX|om raut|Kriti|jai shree ram bgm|Adipurush public review|Adipurush review|Adipurush public reaction|Adipurush movie review|22|Prabhas|2023|23,619638,29854,1095,https://i.ytimg.com/vi/dQbC8Sbcd0U/default.jpg,FALSE,FALSE,848000,0,"['As expected!! The movie team was just trying to hide the flaws instead of improve them after the first teaser release. So, all the bad things in the teaser reflecting in the movie', 'In order to be on par with your opponent, there should be alot of exploring the strength of each character related to opponent. For example, meghanath, no ordinary person, who held Indra in his clutch. Vali who defeated ravana with lot of ease. We should not second that can mar the original essence of epic. Taking the plot to blend with complete non sensical commercial format where we want to uplift women, regardless of what happens in current society ,can end up nothing more than that of joke, had there not been any fault from women. There are many heroic moments in the epic Ramayana be it stumbling upon parasurama. If we want to be fan boy or character bias, it always leads to catastrophe', ""That's the genuine thyview review again thanks bro\nThat's exact what we felt after coming out the theatre"", 'Nowadays, Bollywood forgot to make movies even on High budget \n\nWaiting for *SALAAR* the saga\n🔥🔥🔥💥💥💥🌎🌎🌍🌍', 'Waiting for the legend of hanuman season 3 🔥', ""Thyview's reviews to bad movies is the first reason i was subscribed to this channel... Genuine and spot on"", 'One time watch movie brother, Movie is good for remembering the Ramayanam again, but the same movie would be a masterpiece if that would have been directed by Rajamouli and I completely agree with your review', ""I just watched Adipurush in 3D. I already knew that many NPC’s would not like this film, but personally, I prefer this modern version over the old versions.\n\nI also think that many of these NPC’s didn't even pay attention to the disclaimer. Maybe it is because they're programmed NPC’s, haha!\n\nFilmmakers made it clear how they intended to present the characters from the Ramayana by releasing teasers, trailers, and songs before the film's release. However, these hallucinating NPC’s stubbornly clung to their outdated beliefs, thinking they actually witnessed Lord Ram and the other characters in real life, haha!\n\nThese NPC’s are quick to upgrade themselves with fashionable clothing, glasses, shoes, and expensive cars, but they refuse to imagine and visualize their beloved Gods in these new interpretations.\n\nConsidering that Lord Ram has been patiently listening to the boring desires of these devotees for generations, I hope he took a break from their monotonous wishes and enjoyed watching Adipurush with other gods, and perhaps even liked the film.\n\nJai Shree Ram! ✊"", 'As a general fan of prabhas i hate to see him making these direction choices. South lo chalamandhi better directors vunnaru idha AdhiPurush ni vallu gurnatee ga better ga eccha vallu. Anyways egarly waiting for prabhas comeback in salaar. Prasanth kacchitanga prabhas oka solid comeback istadu.']"
HqFYhtVuY2I,Tere Bin Ep 54 - [Eng Sub] - Digitally Presented by Jhalak Beauty Cream - Yumna Zaidi - Wahaj Ali,2023-06-15 16:00:07,UCe9JSDmyqNgA_l2BzGHq1Ug,HAR PAL GEO,24,2023-06-18T00:00:00Z,latest pakistani drama|pakistani dramas 2023|pakistani drama|Tere Bin|Yumna Zaidi|Wahaj Ali|Bushra Ansari|Sohail Sameer|Sabeena Farooq|Fazila Qazi|Farhan Ally Agha|Mahmood Aslam|Tere Bin Episode 54|Tere Bin Ost|Tere Bin 54|Episode 54 Tere Bin|tere bin episode 54 full|pakistani drama tere bin|yumna zaidi drama tere bin|tere bin full episode 54|पाकिस्तानी सीरियल|पाकिस्तानी ड्रामा|tere bin drama|तेरे बिन एपिसोड 54|तेरे बिन,21401031,343868,18260,https://i.ytimg.com/vi/HqFYhtVuY2I/default.jpg,FALSE,FALSE,48200000,1,"['https://bit.ly/30JSSPr Did you know Har Pal Geo is now in the US? Subscribe and hit the bell icon to catch Top Pakistani Dramas and satisfy all your entertainment needs', '30% song, 40% flash back, 10% haya ki bayhayai, 10% silent staring, 10% new content = new episode of terebin.', 'The real understanding in this drama is between Murtasim and Bakhtu❤\nBakhtu undertands him more than anyone😂❤', 'Fact - Murtasim handles his shawl better than his relationship 😂🔥', 'Everything is temporary but vhaktu saying "" Malik ghar chale, bohat der ho chuka hain "" is permanent 😂', ""Someone give a medal to Farrukh, aunty and uncle for managing to hide a pregnant woman for 7 months from a very influential, high-powered man (Murtasim) 🤣 Also well done to Anwar chacha for not lifting a finger in searching for his daughter. Meanwhile, Meerab still has no idea about her other father's death..."", 'the biggest comedy line is ""kisi dhoke mein na tu rehna tujhe pal mei bhula dunga ""\naur yahan 30 din ho gaye par bhulaayi nhi jaa rhi 😂😂😂', 'Murtasim repeatedly saying “ Meerab Meri qayamat tak biwi rahai gi"" is the line forever for every Tere bin lovers ♥️', 'This drama is the best example of ""how it goes from best to worst""😂', 'Best hope -Allah \r\nBest leader-Muhammad (S.A.W.W)\r\nBest lyrics -Azaan\r\nBest guide -Quran\r\nBest request -Dua\r\nBest tour -Hajj\r\nBest success-Namaz\r\nBest daughter- Hazrat Fatima Bibi (R.A).❤❤❤']"
HqFYhtVuY2I,Tere Bin Ep 54 - [Eng Sub] - Digitally Presented by Jhalak Beauty Cream - Yumna Zaidi - Wahaj Ali,2023-06-15 16:00:07,UCe9JSDmyqNgA_l2BzGHq1Ug,HAR PAL GEO,24,2023-06-20T00:00:00Z,latest pakistani drama|pakistani dramas 2023|pakistani drama|Tere Bin|Yumna Zaidi|Wahaj Ali|Bushra Ansari|Sohail Sameer|Sabeena Farooq|Fazila Qazi|Farhan Ally Agha|Mahmood Aslam|Tere Bin Episode 54|Tere Bin Ost|Tere Bin 54|Episode 54 Tere Bin|tere bin episode 54 full|pakistani drama tere bin|yumna zaidi drama tere bin|tere bin full episode 54|पाकिस्तानी सीरियल|पाकिस्तानी ड्रामा|tere bin drama|तेरे बिन एपिसोड 54|तेरे बिन,23936593,365331,18761,https://i.ytimg.com/vi/HqFYhtVuY2I/default.jpg,FALSE,FALSE,48200000,1,"['https://bit.ly/30JSSPr Did you know Har Pal Geo is now in the US? Subscribe and hit the bell icon to catch Top Pakistani Dramas and satisfy all your entertainment needs', '30% song, 40% flash back, 10% haya ki bayhayai, 10% silent staring, 10% new content = new episode of terebin.', 'The real understanding in this drama is between Murtasim and Bakhtu❤\nBakhtu undertands him more than anyone😂❤', 'Fact - Murtasim handles his shawl better than his relationship 😂🔥', 'Everything is temporary but vhaktu saying "" Malik ghar chale, bohat der ho chuka hain "" is permanent 😂', ""Someone give a medal to Farrukh, aunty and uncle for managing to hide a pregnant woman for 7 months from a very influential, high-powered man (Murtasim) 🤣 Also well done to Anwar chacha for not lifting a finger in searching for his daughter. Meanwhile, Meerab still has no idea about her other father's death..."", 'the biggest comedy line is ""kisi dhoke mein na tu rehna tujhe pal mei bhula dunga ""\naur yahan 30 din ho gaye par bhulaayi nhi jaa rhi 😂😂😂', 'Murtasim repeatedly saying “ Meerab Meri qayamat tak biwi rahai gi"" is the line forever for every Tere bin lovers ♥️', 'This drama is the best example of ""how it goes from best to worst""😂', 'Best hope -Allah \r\nBest leader-Muhammad (S.A.W.W)\r\nBest lyrics -Azaan\r\nBest guide -Quran\r\nBest request -Dua\r\nBest tour -Hajj\r\nBest success-Namaz\r\nBest daughter- Hazrat Fatima Bibi (R.A).❤❤❤']"
P6pAdqbYz58,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 3798 | 15 June 2023 | Teaser,2023-06-15 15:30:11,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,2023-06-19T00:00:00Z,Nitish Bhaluni|तारक मेहता|Ooltah Chashmah|sab tv channel|sab tv serial|taarak mehta latest episodes|taarak mehta ka ooltah chashmah|hindi comedy show|sab tv funny show|taarak new episode|ulta chashma|tarak mehta ka ultah chashma|taarak mehta ep 3798|taarak mehta episode|tmkoc todays episode|taark mehta new episodes|tmkoc teaser today|tmkoc new taarak mehta|dilip joshi|dilip joshi jethalal|tmkoc funny episodes|new tapu|comedy video|hindi comedy,3006323,47371,1944,https://i.ytimg.com/vi/P6pAdqbYz58/default.jpg,FALSE,FALSE,87500000,0,"['Watch the full episode of Taarak Mehta Ka Ooltah Chashmah  : https://rb.gy/zywxy', 'कौन कौन चाहता है कि इस बार प्यारेलाल कि शादी हो जाऐ😢😢😢', 'This is the final chance of whole tmkoc team to uplift their show to a next level ❤️❤️ hope for the best 💓', 'Sapna family + gokuldham family= best combination 😊😊😊', 'Kon kon old tarkh mehta ko miss karta he.......😔😔😔', 'TARAK THE PERSON WHO BREAKS MILLIONS OF HEARTS AFTER QUIT THE SHAW❤❤❤', 'Itni achi decoration kalpana k liye b na ki or na hi itna excitement tha jitna sapna k liye h😅😅😅... Sapna is best..❤', 'Ager popatlal ki shadi ho jaye to show dekhne me or maja aayenga😂😂', 'After long time ke baad new episode mein maja aaya 🤗🤗🤩', '""इस दुनिया में कोई भी दुख में साथ नहीं \n                   देता, \n                         इसीलिए खुश रहिए।"" \n                              \n                                                       😢😢']"
rXuFWe3B59E,राजस्थान में 3 दिन तूफानी तबाही... 5 जिलों में रेड अलर्ट | Biporjoy Cyclone In Rajasthan,2023-06-15 13:23:42,UCWk-7Yosyvzln9ZzJg8BvVg,Rajasthan Patrika,25,2023-06-18T00:00:00Z,cyclone biparjoy landfall|cyclone direction|cyclone speed|helpline number for gujarat cyclone|cyclone biparjoy|cyclone biporjoy map|cyclone biparjoy news|cyclone biparjoy location|cyclone biporjoy status|cyclone biporjoy live|cyclone biporjoy in mumbai|cyclone biporjoy|cyclone biparjoy trajectory|biporjoy in rajasthan|Cyclone Biporjoy News|biporjoy cyclone live tracking map|Biporjoy Cyclone In Rajasthan|cyclone biparjoy 2023|cyclone biparjoy track,1893957,12338,0,https://i.ytimg.com/vi/rXuFWe3B59E/default.jpg,FALSE,FALSE,3670000,0,[]
zFjo09SxkTs,Pati-Patni & Uski Bhais | BGMI Roleplay In Front Of Randoms,2023-06-15 12:30:10,UCNawD-EOzpfjDs5CBs5mBiQ,MAVI,20,2023-06-16T00:00:00Z,mavi|s8ul|bgmi|pubg|funny|live,225907,25753,340,https://i.ytimg.com/vi/zFjo09SxkTs/default.jpg,FALSE,FALSE,1250000,1,"['This type of genuine content is what we need. No need of part 2. \nWe need periodically innovative and more genuine content like this.', 'Old mavi is back with full bakchodi 😂😂❤️❤️😭😭', 'Mili acting topnotch 😂😂😂', 'Mavi and mili  acting OP 😂❤️', 'I hope MAVI pajji didnt received special treatment from Bhabhi off stream 🥿🤣', 'Snax and sid crying in the corner 😂😂😂', 'Milli is the closest thing to an angel 😇', ""Just Imagine Mavi's wife watch this video😂😅"", 'One more roleplay needed 😂', 'Better Roleplay than GTA']"
kRkDb6inZIw,Episode 359 | Part 2 | #অনুরাগেরছোঁয়া । সোম - রবি 9:30 PM,2023-06-15 11:45:01,UCvMd32ON30vh2bd-_A5KA1A,Star Jalsha,24,2023-06-17T00:00:00Z,[None],1488693,16882,191,https://i.ytimg.com/vi/kRkDb6inZIw/default.jpg,FALSE,FALSE,10500000,0,"[""Rupa is simply outstanding. She conveys the subtlest of emotions with such sensitivity. Her character has the fire and steel which Deepa's character lacks. This girl is going to be a star! 🎉"", 'We love Dipa and Shurjo 💖🖤🖤🖤🖤', '৫  ঘন্টার ভিতরে  ১০০  আল্লাহর  প্রেমিক  চাই ❤❤❤❤❤❤', 'Love this dipa and shurjo❤❤❤❤', 'কে কে মহা নবী (সা.) কে ভালোবাসেন ❤❤', 'Love this dipa and surjo 😊😊😊❤❤', 'রুপার কথাগুলো দারুণ 😮😮😮', 'রুপা কস্ট পাচ্ছে বাবার জন্য সোনা কস্ট পাচ্ছে মায়ের জন্য দীপা কস্ট পাচ্ছে সামির জন্য 😢 সূর্য কস্ট পাচ্ছে বওউএর জন্য 😢 আমার সাথে কে কে একমত 😢😢😢😢😢😢', 'রুপা এই কাজ টা একদম ঠিক করেছে রুপা নিজের বাবাকে নিজেই শুতে দিলো না \u200c😢😢😊😊😊😮😮😮', 'একটা নাটক শুধু  দিপার সমস্যা সমস্যা দেখে দেখে দিন কাটা,,, 😢😢😢😢পরিচালকের  পরিবারে ও এমন সমস্যা হলো মনে হয়,,']"
KJA5F6ZvNQ0,"अगर माया यहाँ से बचके निकला ना ,आपुन का हाथ दुबई तक पहुंचेगा - Vivek Oberoi, Sanjay Dutt| NH Studioz",2023-06-15 9:30:09,UCxtwjNPrymSvS4UD_6HgcxQ,NH Studioz,24,2023-06-16T00:00:00Z,action movies|latest hindi movies|superhit hindi movies|shootout at wadala|shootout at lokhandwala scene hd|Amitabh Bachchan|shootout at lokhandwala full movie hd|shootout at lokhandwala trailer|shootout at wadala trailer|sanjay dutt movie|hindi movie scenes|अमिताभ बच्चन|सुनील शेट्टी|संजय दत्त|हिट ऑफ संजय दत्त|संजय दत्त की सुपरहिट मूवी|शूट आउट एट लोखंडवाला|सुनील शेट्टी की मूवी|Vivek Oberoi|nh|nh studioz|studioz|maya bhai movie full|maya bhai dialogue,272521,1534,21,https://i.ytimg.com/vi/KJA5F6ZvNQ0/default.jpg,FALSE,FALSE,13400000,0,"['सच ही जीतता है।\nइंसान को सिर्फ ईमान की ताकत ही बचा सकती है।🙏', 'One of the cult .. Vivek oberoi was at its best....❤', 'Vivek oberoi is underrated actor', 'My fav movie Vivek oberai rocks in this movie super acting', 'Vivek oberoi acting at his best', 'Vivek acts the scene so real', 'Vivek oberoi is amazing ❤❤', 'That background music ❤❤', 'The background music is amazing Good movie 👌👌', 'अगर माया यहाँ से बचके निकला ना ,आपुन का हाथ दुबई तक पहुंचेगा - Vivek Oberoi, Sanjay Dutt| NH Studioz']"
Mr1RL4jG8Xs,Thendral Vanthu Ennai Thodum | 15th to 17th June 2023 - Promo,2023-06-15 9:08:45,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,2023-06-16T00:00:00Z,Redefining Entertainment|Star|Star Vijay TV|Tamil Shows|Tamil TV|Thendral Vanthu Ennai Thodum|Vijay|Vijay TV|டிவி|தமிழ்|தொலைக்காட்சி|விஜய்,1239955,28508,268,https://i.ytimg.com/vi/Mr1RL4jG8Xs/default.jpg,FALSE,FALSE,22100000,0,"['இந்த முறை வெற்றிக்கு சுடர் தன் மகள் என்ற உண்மை தெரிய வேண்டும்.அபியும் வெற்றியும் சேர வேண்டும் என்று யாரெல்லாம் நினைக்கிறீங்க..👍👍', 'கண்டிப்பா இந்த வாட்டி வெற்றிக்கு உண்மை தெரியனும்', 'கண்மணி முகம் வெளிச்சம் வரணும்... வெற்றி அபி சேரனும்  யாரெல்லாம் நெனைக்குறிங்க ❤', 'கண்மணி வாய் எண்ணெய் சட்டி மாரி இருக்கு........🤗🤗🤗', 'Kanamani The most irradiating character and Vetri ♥️ Abhi pair Vera level', 'Hats off to TVET team give the wonderful sea and Ireland Truck waiting for next abhi and  vetri romantic truck', 'யாருக்கெல்லாம் இந்த கண்மணினுடைய கேரக்டர் சுத்தமாக பிடிக்கவில்லை😡🤬', 'எல்லா சீரியல் லையும் வில்லி கேரக்டர் நடிகைகள் நன்றாக நடிக்கிறார்கள்', 'வெற்றி அபி கேரேக்டேரே  ஒன்னும் இல்லாம பண்ணி இந்த  ஜீலியே உயர்த்தி தூ 💦', 'கண்மணி கேரக்டர் தேவை இல்லை என்று சொல்பவர்கள்\nயாருக்கெல்லாம் பூனை மூஞ்சி , கனவாய் கண்மணிய பிடிக்கல \nஇவ சீன்ஸ் வந்தா  skip pantrevenge']"
er4vk_g84Es,നാത്തൂന്റെ 7ആം മാസത്തിലെ പ്രസവത്തിനു കൊണ്ടോവൽ ചടങ്ങ് 🥺🤲|Party vlog|my choice by falila,2023-06-15 9:01:11,UCPKH9VYUY22xqjzM8_PsKzA,My choice by Falila,22,2023-06-16T00:00:00Z,my choice by falila|day in my life|full day vlog|party vlog|7month pregnency vlog,66365,1777,200,https://i.ytimg.com/vi/er4vk_g84Es/default.jpg,FALSE,FALSE,772000,0,"['Masha allah ❤അള്ളഹു സുഖ   പ്രസവം ആക്കി കൊടുക്കട്ടെ 🤲', 'മാഷാ അള്ളാ നല്ല ആരോഗ്യമുള്ള കുട്ടിനെ കിട്ടട്ടെ ഉപ്പാക്ക് ഹോട്ടലിൽ ഭക്ഷണം വെക്കാൻ അല്ലാഹു ആരോഗ്യവും ആഫിയത്തും കൊടുക്കട്ടെ ഉമ്മാക്കും', 'എനിക്കും 7ആം മാസമാണ് 15വർഷത്തിന് ശേഷം പ്രേഗ്നെന്റ് ആയതാണ് എല്ലാരും ദുആയിൽ ഉൾപ്പെടുത്തുക', 'അല്ലാഹു സുഖ പ്രസവംആക്കി കൊടുക്കട്ടെ.സ്വാലിഹായ ആരോഗ്യമുള്ള കുഞ്ഞിനെ നൽകട്ടെ', 'ഉപ്പാക്ക് ആയുസും ആരോഗ്യവും നൽകി അള്ളാഹു അനുഗ്രഹിക്കട്ടെ 🤲🤲🤲മാഷാ അള്ളാഹ് 🥰', 'She is very lucky to get ur dad as her father n law. So loving', 'എല്ലാപരുപാടിയുടെ തലേദിവസം തന്നെ ആണ് poli😍. അടിപൊളി വ്ലോഗ് ആയിരുന്നു 💙💖❤️നാത്തൂന്റെ ഡ്രസ്സ്. Poli', 'Aameen', 'Vlog 👌👌Ippa kaanadhe ithrayum oppichille polichu. Naathonde dress super. Food indakkal ellavarum koodi 💞💞Allahu swalikaaya Kunnine  kodukkate Ameen', 'Vlog അടിപൊളി മാഷല്ലാഹ് സാലിഹത്തായ കുഞ്ഞുവാവയെ തരട്ടെ നാത്തൂൻന്റെ drss പൊളിച്ചു']"
_L_4QbLnuJ8,കാണാനും കേൾക്കാനും ആഗ്രഹിച്ച മോളുടെ കുറച്ചു വിശേഷങ്ങൾ |  Motivation for new couples | Salu Kitchen,2023-06-15 7:31:18,UC6UaUhlqtbWmhd2FU5q7atg,Salu Kitchen,26,2023-06-18T00:00:00Z,[None],428286,12544,1548,https://i.ytimg.com/vi/_L_4QbLnuJ8/default.jpg,FALSE,FALSE,1440000,0,"['മക്കളെ കല്യാണം കഴിച്ചു വിട്ട വീട്ടിൽ അവരുസന്തോഷത്തോടെ ജീവിക്കുന്നത് കാണുന്നത് മാത്രം ആണ് ഓരോ മാതാപിതാക്കളുടെ യും സമാധാനം ❤❤🥰', 'നിസ്കാരം ജമാഅത്  ആണെന്ന് പറഞ്ഞത് കേട്ട് വളരെ സന്തോഷം. ❤', 'Masha allah... ഇങ്ങനെയൊരു അമ്മായിയാമ്മയെ കിട്ടിയിരുന്നെങ്കിൽ എന്നാഗ്രഹിച്ചു പോയി 😊', ""It is clearly visible to all, your close bond with her like a daughter, and the values which you both have shared with her is so very practical in today's generation and she will remember it for life.   Wishing them an abundant enriched happy and blissful married life."", 'അൽഹംദുലില്ലാഹ്...അവരുടെ കൂടെ  സ്നേഹത്തോടെ ജീവിക്കാൻ സൗഭാഗ്യം ലഭിക്കട്ടെ.. നല്ല ശീലങ്ങൾ.. ആ മകൾ അതു അംഗീകരിക്കുന്നുണ്ട്.അവർക്ക് പെണ്മക്കൾ ഇല്ലാത്തത് കൊണ്ട് മോൾ സ്വന്തം ഉമ്മയെ പോലെ കാണാം 😍', 'Perfect example for a mother in law.. Alhamdulillah, masha allah ❣️', 'എല്ലാ അമ്മായിമ്മമാരും മരുമക്കളോട് ഇങ്ങനെ സ്നേഹം കാണിച്ചിരുന്നെങ്കിൽ എന്ന് ആഗ്രഹിക്കുന്നു.', 'Lovely MIL n DIL. God bless you both abundantly. DIL is so down to earth.  She is listening n understanding so anxiously.  You all are blessed to get such a wonderful daughter.', 'ഇപ്പോഴത്തെ കുട്ടികൾ നമ്മൾ എത്ര അവര സ്നേഹിച്ചാലും അവർ അത് ഉൾകൊള്ളില്ല. ഇതൊക്കെ ഉൾകൊള്ളുന്ന മരുമോളെ കിട്ടിയ നിങ്ങളും ഭാഗ്യവാന്മാരാണ്, mashaalla', 'Watching your videos give us a special positive vibe. God bless your family 🙏❤️']"
A7z5Nrxl4DA,"Biggest Masala Dosa | Iyer Idli, Rameshwaram Cafe & RK Dosa| Bangalore Food Tour, Part 1",2023-06-15 6:30:02,UCeoRAN5sr02w8_9aFWxIM4g,Tech Travel Eat by Sujith Bhakthan,19,2023-06-17T00:00:00Z,tech travel eat|sujith bhakthan|malayalam travel videos|malayalam vlogger|malayalam travel vlog|food|tech travel eat food|sujith bhakthan food|rk dosa camp|bangalore dosa|Iyer idli|Rameshwaram cafe|food in bangalore|phoenix mall,311808,9879,486,https://i.ytimg.com/vi/A7z5Nrxl4DA/default.jpg,FALSE,FALSE,2110000,0,"['Seriously, family trips are far-far better than solo trips😌♥\n\nThose who agree\n👇', 'a long wait has come to an end :) super duper  family video.... extremely pleasing to see all of you back with a bang. Eateries at blr are never ending, the list goes on and on.... have a safe trip and enjoy ur stay at namma bengaluru :) hoping our paths cross in blr atleast this time around.', 'Ee ഗതികെട്ട ജീവിതത്തിന്റെ ഇടക് ഈ സുജിത് ഏട്ടന്റെ ട്രാവൽ വ്ലോഗ്സ് ഒകെ കാണുന്നത് ഒകെ ആണ് ഒരു സന്തോഷം എന്തൊക്കെ പറഞ്ഞാലും ❤', 'മസാല ദോശ ഇഷ്ടം 😋\nBangalore vibes with Family 😍💕', 'In Bangalore you must try Holigae in Malleshwaram(also lunch frm Halli Manne)\nJolada Roti and Ennagai\nVeena stores and Raghavendra stores Malleshwaram for idli,Dosa,kesari bath\nAlso Venketeshwara sweet meat stall for Mysore Pak\nFor ethinic shopping prefer Malleshwaram', 'Yayyy❤❤🎉. After a long time TTE IS BACK with family series ❤️🎉🎉🎉 ...  Enjoy Sujith bro ❤️', ""Hi Sujith, Not sure if these are in your list of places to eat in Bangalore - The usual Vidyarthi Bhavan (Dosa), Bramhin's cafe (idli-vada, Coffee, and chow-chow bhat), MTR, CTR for vegetarian fare. Shivaji Military mess for their non veg food. You should also visit VV Puram food street, it gets a little crowded, but worth it."", 'Family trip is better than single❤', 'എല്ലാ തിരക്കുകൾക്കിടയിലും ഇവിടെ എത്താൻ കഴിഞ്ഞാൽ കിട്ടുന്ന happiness 😊💖\nReally enjoyed the family vlog ❤️', 'Sujith ഏട്ടനെ മസാല ദോശയുടെ brand ambassidor ആക്കണം... ഒരു ഹോട്ടൽ എന്ത് കൊണ്ടും ആരംഭിക്കാം 😊']"
dXN6dkk9S7A,RJ Naved ने Kapil के साथ मिलकर किसको बनाया 'मुर्गा' ? | The Kapil Sharma Show 2 | Best Moments,2023-06-15 5:30:10,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,24,2023-06-20T00:00:00Z,the kapil sharma show new season|tkss set india|hindi show|kapil sharma comedy|kapil sharma serial set india|kapil sharma|new episode of kapil sharma|TKSS new season|the kapil sharma show ep 334|kapil comedy|kapil sharma show funny episode|TKSS teaser|kapil sharma latest|tkss today episode|kapil sharma show 2023|comedy tkss|kapil latest show|tkss comedy|rj naved|prank call|rj anmol|rj malishka|rj anurag pandey|rj jeeturaj|rj naved prank call,3293260,64997,884,https://i.ytimg.com/vi/dXN6dkk9S7A/default.jpg,FALSE,FALSE,165000000,0,"['Rj Naved vs Kapil Sharma me jokes fight Ho Jaye ek bar to maza aa jaye dono mere favorites hai yar 😂❤', 'Archana ji said sorry to her maid, shows how down to earth she is..🙌', ""Let's appreciate that this man never disappoint us with his content 😊"", 'अर्चना जी ने इस दौरान हंसी रोकी -इसके लिए ऑस्कर मिलना चाहिये', 'Neved is outstanding 😅😂😅😂', 'मुर्गा भाग्यश्री का नहीं बल्कि कपिल और नवेद का बना 😂😂😂😂\nवह मानने के लिए तैयार ही नहीं थी।😂😂', 'How committed her maid is❤, Archana ji is surely a well behaved lady😍', 'Naved always best 😂👑🙌', 'Naved sir ji your comedy very mind blowing ❤❤❤😂😂', 'Naved sir you nailed it ❤😂😂']"
uOg0LL7y8GI,Yeh Sab bhi Karna Padta hai,2023-06-14 16:45:01,UCNSdjX4ry9fICqeObdZPAZQ,Flying Beast,22,2023-06-15T00:00:00Z,vlogs|vlog|indian|vlogger|flying|beast|review|gaurav|ritu|flying beast|gaurav taneja|ritu rathee|rabhari|chicklu|fit muscle tv|family vlog|flyingbeast|rasbhari ke papa|moo ba la la la|fan kaha hai|dheeme dheeme|great sucess|pilot|rashi|pihu|seh lenge thoda,829640,54654,1392,https://i.ytimg.com/vi/uOg0LL7y8GI/default.jpg,FALSE,FALSE,8820000,0,"['I had stopped watching their blogs for a while, and I literally spent a month to reach this episode, I love how they always got new content and new information to Share. Their hard work is paying off, we all can see much importance they give to their career, family and way of living.  Even if Gaurav bhaiya said he sometimes doesn’t have the balance in life with work and family. He does his best to focus on family career and himself. It’s amazing and I’m proud to say that Taneja family is someone I get inspiration from.', 'Every kid who lived in goverment quarters can relate to this house it has that old style aesthetic, when I saw this house first time it made me feel so great I literally ran to my dad and showed him your vlog even he said the same thing❤️', 'Never seen mau so so happy, as dogs like more open space..this house is best suited for him❤', 'Gaurav Sir is the first human being who is Jack of all trades and Master of all…❤An all rounder..IITIAN, Pilot, Bodybuilder, Fitness Expert, Model, Philanthropist, Social media influencer, Cricketer, Sports Enthusiast, Lawyer, Father, Husband and Son 😍😎🤩🥳🙌Hats off 👏donning so many hats 🎩 efficiently 🌈', 'Loving his consistency of daily vlogs❤❤...\nOld vibes are back😊😊\nBtw huge fan of your family sir💛💛', 'I love your family because you are so down to earth. Both of you share the same likings of simplicity. God bless your family. ❤', 'Feed Mau with Curd. It helps dogs with hair loss', 'Gaurav sir you are literally living my dream life! Not ignoring the problems bcuz they are very very subjective but ek hasta khelta parivaar do pyaare bachhe, ek pet, ek sanatani patni...what else could anyone wish for', '""On the best thing about dude is the whenever he achieves something,  he never gives the credit to himself. He always respect us, the audience the most and his team too every of his video .we congrats ourselves for this achievement. More to come and everything to come.""', 'Now flying beast will not have the problem of rashi throwing phone from balcony😂']"
